field,editDate,editorId,graph_id
synonyms_jax_gene_8805,2020-06-04-11-54-58-956019,user_20200422163431232329,esl_20200604115458956019
synonyms_jax_gene_9202,2020-06-04-11-54-58-956048,user_20200422163431232329,esl_20200604115458956048
synonyms_jax_gene_2264,2020-06-04-11-54-58-956075,user_20200422163431232329,esl_20200604115458956075
synonyms_jax_gene_7461,2020-06-04-11-54-58-956100,user_20200422163431232329,esl_20200604115458956100
synonyms_jax_gene_23152,2020-06-04-11-54-58-956130,user_20200422163431232329,esl_20200604115458956130
synonyms_jax_gene_9869,2020-06-04-11-54-58-956153,user_20200422163431232329,esl_20200604115458956153
synonyms_jax_gene_10018,2020-06-04-11-54-58-956181,user_20200422163431232329,esl_20200604115458956181
synonyms_jax_gene_1018,2020-06-04-11-54-58-956206,user_20200422163431232329,esl_20200604115458956206
synonyms_jax_gene_2321,2020-06-04-11-54-58-956229,user_20200422163431232329,esl_20200604115458956229
synonyms_jax_gene_9644,2020-06-04-11-54-58-956255,user_20200422163431232329,esl_20200604115458956255
synonyms_jax_gene_641,2020-06-04-11-54-58-956281,user_20200422163431232329,esl_20200604115458956281
synonyms_jax_gene_5519,2020-06-04-11-54-58-956308,user_20200422163431232329,esl_20200604115458956308
synonyms_jax_gene_8405,2020-06-04-11-54-58-956332,user_20200422163431232329,esl_20200604115458956332
synonyms_jax_gene_23451,2020-06-04-11-54-58-956368,user_20200422163431232329,esl_20200604115458956368
synonyms_jax_gene_10274,2020-06-04-11-54-58-956401,user_20200422163431232329,esl_20200604115458956401
synonyms_jax_gene_200315,2020-06-04-11-54-58-956426,user_20200422163431232329,esl_20200604115458956426
synonyms_jax_gene_8452,2020-06-04-11-54-58-956453,user_20200422163431232329,esl_20200604115458956453
synonyms_jax_gene_80230,2020-06-04-11-54-58-956477,user_20200422163431232329,esl_20200604115458956477
synonyms_jax_gene_8353,2020-06-04-11-54-58-956502,user_20200422163431232329,esl_20200604115458956502
synonyms_jax_gene_27445,2020-06-04-11-54-58-956538,user_20200422163431232329,esl_20200604115458956538
synonyms_jax_gene_89857,2020-06-04-11-54-58-956562,user_20200422163431232329,esl_20200604115458956562
synonyms_jax_gene_79728,2020-06-04-11-54-58-956584,user_20200422163431232329,esl_20200604115458956584
synonyms_jax_gene_5424,2020-06-04-11-54-58-956608,user_20200422163431232329,esl_20200604115458956608
synonyms_jax_gene_1021,2020-06-04-11-54-58-956635,user_20200422163431232329,esl_20200604115458956635
synonyms_jax_gene_8216,2020-06-04-11-54-58-956659,user_20200422163431232329,esl_20200604115458956659
synonyms_jax_gene_26040,2020-06-04-11-54-58-956687,user_20200422163431232329,esl_20200604115458956687
synonyms_jax_gene_4665,2020-06-04-11-54-58-956712,user_20200422163431232329,esl_20200604115458956712
synonyms_jax_gene_951,2020-06-04-11-54-58-956735,user_20200422163431232329,esl_20200604115458956735
synonyms_jax_gene_1871,2020-06-04-11-54-58-956759,user_20200422163431232329,esl_20200604115458956759
synonyms_jax_gene_171017,2020-06-04-11-54-58-956782,user_20200422163431232329,esl_20200604115458956782
synonyms_jax_gene_4059,2020-06-04-11-54-58-956815,user_20200422163431232329,esl_20200604115458956815
synonyms_jax_gene_5218,2020-06-04-11-54-58-956842,user_20200422163431232329,esl_20200604115458956842
synonyms_jax_gene_83872,2020-06-04-11-54-58-956866,user_20200422163431232329,esl_20200604115458956866
synonyms_jax_gene_221037,2020-06-04-11-54-58-956893,user_20200422163431232329,esl_20200604115458956893
synonyms_jax_gene_8241,2020-06-04-11-54-58-956918,user_20200422163431232329,esl_20200604115458956918
synonyms_jax_gene_7272,2020-06-04-11-54-58-956947,user_20200422163431232329,esl_20200604115458956947
synonyms_jax_gene_2066,2020-06-04-11-54-58-956977,user_20200422163431232329,esl_20200604115458956977
synonyms_jax_gene_10349,2020-06-04-11-54-58-957003,user_20200422163431232329,esl_20200604115458957003
synonyms_jax_gene_64321,2020-06-04-11-54-58-957026,user_20200422163431232329,esl_20200604115458957026
synonyms_jax_gene_23429,2020-06-04-11-54-58-957049,user_20200422163431232329,esl_20200604115458957049
synonyms_jax_gene_9846,2020-06-04-11-54-58-957076,user_20200422163431232329,esl_20200604115458957076
synonyms_jax_gene_6199,2020-06-04-11-54-58-957101,user_20200422163431232329,esl_20200604115458957101
synonyms_jax_gene_639,2020-06-04-11-54-58-957137,user_20200422163431232329,esl_20200604115458957137
synonyms_jax_gene_10133,2020-06-04-11-54-58-957164,user_20200422163431232329,esl_20200604115458957164
synonyms_jax_gene_5520,2020-06-04-11-54-58-957196,user_20200422163431232329,esl_20200604115458957196
synonyms_jax_gene_6249,2020-06-04-11-54-58-957224,user_20200422163431232329,esl_20200604115458957224
synonyms_jax_gene_5609,2020-06-04-11-54-58-957252,user_20200422163431232329,esl_20200604115458957252
synonyms_jax_gene_5170,2020-06-04-11-54-58-957300,user_20200422163431232329,esl_20200604115458957300
synonyms_jax_gene_8312,2020-06-04-11-54-58-957341,user_20200422163431232329,esl_20200604115458957341
synonyms_jax_gene_6926,2020-06-04-11-54-58-957366,user_20200422163431232329,esl_20200604115458957366
synonyms_jax_gene_121536,2020-06-04-11-54-58-957393,user_20200422163431232329,esl_20200604115458957393
synonyms_jax_gene_5127,2020-06-04-11-54-58-957416,user_20200422163431232329,esl_20200604115458957416
synonyms_jax_gene_2932,2020-06-04-11-54-58-957443,user_20200422163431232329,esl_20200604115458957443
synonyms_jax_gene_7399,2020-06-04-11-54-58-957465,user_20200422163431232329,esl_20200604115458957465
synonyms_jax_gene_55503,2020-06-04-11-54-58-957505,user_20200422163431232329,esl_20200604115458957505
synonyms_jax_gene_196528,2020-06-04-11-54-58-957539,user_20200422163431232329,esl_20200604115458957539
synonyms_jax_gene_7161,2020-06-04-11-54-58-957566,user_20200422163431232329,esl_20200604115458957566
synonyms_jax_gene_3620,2020-06-04-11-54-58-957589,user_20200422163431232329,esl_20200604115458957589
synonyms_jax_gene_57379,2020-06-04-11-54-58-957615,user_20200422163431232329,esl_20200604115458957615
synonyms_jax_gene_29966,2020-06-04-11-54-58-957643,user_20200422163431232329,esl_20200604115458957643
synonyms_jax_gene_63827,2020-06-04-11-54-58-957669,user_20200422163431232329,esl_20200604115458957669
synonyms_jax_gene_3437,2020-06-04-11-54-58-957694,user_20200422163431232329,esl_20200604115458957694
synonyms_jax_gene_896,2020-06-04-11-54-58-957726,user_20200422163431232329,esl_20200604115458957726
synonyms_jax_gene_7531,2020-06-04-11-54-58-957748,user_20200422163431232329,esl_20200604115458957748
synonyms_jax_gene_7248,2020-06-04-11-54-58-957776,user_20200422163431232329,esl_20200604115458957776
synonyms_jax_gene_91,2020-06-04-11-54-58-957800,user_20200422163431232329,esl_20200604115458957800
synonyms_jax_gene_9578,2020-06-04-11-54-58-957827,user_20200422163431232329,esl_20200604115458957827
synonyms_jax_gene_10723,2020-06-04-11-54-58-957851,user_20200422163431232329,esl_20200604115458957851
synonyms_jax_gene_6009,2020-06-04-11-54-58-957874,user_20200422163431232329,esl_20200604115458957874
synonyms_jax_gene_51669,2020-06-04-11-54-58-957897,user_20200422163431232329,esl_20200604115458957897
synonyms_jax_gene_2271,2020-06-04-11-54-58-957924,user_20200422163431232329,esl_20200604115458957924
synonyms_jax_gene_29,2020-06-04-11-54-58-957952,user_20200422163431232329,esl_20200604115458957952
synonyms_jax_gene_6662,2020-06-04-11-54-58-957976,user_20200422163431232329,esl_20200604115458957976
synonyms_jax_gene_2334,2020-06-04-11-54-58-958003,user_20200422163431232329,esl_20200604115458958003
synonyms_jax_gene_3899,2020-06-04-11-54-58-958031,user_20200422163431232329,esl_20200604115458958031
synonyms_jax_gene_91875,2020-06-04-11-54-58-958056,user_20200422163431232329,esl_20200604115458958056
synonyms_jax_gene_7423,2020-06-04-11-54-58-958080,user_20200422163431232329,esl_20200604115458958080
synonyms_jax_gene_84231,2020-06-04-11-54-58-958104,user_20200422163431232329,esl_20200604115458958104
synonyms_jax_gene_984,2020-06-04-11-54-58-958130,user_20200422163431232329,esl_20200604115458958130
synonyms_jax_gene_5058,2020-06-04-11-54-58-958164,user_20200422163431232329,esl_20200604115458958164
synonyms_jax_gene_1277,2020-06-04-11-54-58-958191,user_20200422163431232329,esl_20200604115458958191
synonyms_jax_gene_11165,2020-06-04-11-54-58-958221,user_20200422163431232329,esl_20200604115458958221
synonyms_jax_gene_200316,2020-06-04-11-54-58-958309,user_20200422163431232329,esl_20200604115458958309
synonyms_jax_gene_1191,2020-06-04-11-54-58-958341,user_20200422163431232329,esl_20200604115458958341
synonyms_jax_gene_253959,2020-06-04-11-54-58-958378,user_20200422163431232329,esl_20200604115458958378
synonyms_jax_gene_64784,2020-06-04-11-54-58-958406,user_20200422163431232329,esl_20200604115458958406
synonyms_jax_gene_51501,2020-06-04-11-54-58-958431,user_20200422163431232329,esl_20200604115458958431
synonyms_jax_gene_57085,2020-06-04-11-54-58-958460,user_20200422163431232329,esl_20200604115458958460
synonyms_jax_gene_5371,2020-06-04-11-54-58-958483,user_20200422163431232329,esl_20200604115458958483
synonyms_jax_gene_57178,2020-06-04-11-54-58-958510,user_20200422163431232329,esl_20200604115458958510
synonyms_jax_gene_10298,2020-06-04-11-54-58-958553,user_20200422163431232329,esl_20200604115458958553
synonyms_jax_gene_84159,2020-06-04-11-54-58-958579,user_20200422163431232329,esl_20200604115458958579
synonyms_jax_gene_2908,2020-06-04-11-54-58-958605,user_20200422163431232329,esl_20200604115458958605
synonyms_jax_gene_2549,2020-06-04-11-54-58-958633,user_20200422163431232329,esl_20200604115458958633
synonyms_jax_gene_2119,2020-06-04-11-54-58-958657,user_20200422163431232329,esl_20200604115458958657
synonyms_jax_gene_10735,2020-06-04-11-54-58-958680,user_20200422163431232329,esl_20200604115458958680
synonyms_jax_gene_5644,2020-06-04-11-54-58-958709,user_20200422163431232329,esl_20200604115458958709
synonyms_jax_gene_23405,2020-06-04-11-54-58-958736,user_20200422163431232329,esl_20200604115458958736
synonyms_jax_gene_4921,2020-06-04-11-54-58-958767,user_20200422163431232329,esl_20200604115458958767
synonyms_jax_gene_5582,2020-06-04-11-54-58-958795,user_20200422163431232329,esl_20200604115458958795
synonyms_jax_gene_10257,2020-06-04-11-54-58-958824,user_20200422163431232329,esl_20200604115458958824
synonyms_jax_gene_9688,2020-06-04-11-54-58-958850,user_20200422163431232329,esl_20200604115458958850
synonyms_jax_gene_3006,2020-06-04-11-54-58-958873,user_20200422163431232329,esl_20200604115458958873
synonyms_jax_gene_7803,2020-06-04-11-54-58-958901,user_20200422163431232329,esl_20200604115458958901
synonyms_jax_gene_3397,2020-06-04-11-54-58-958928,user_20200422163431232329,esl_20200604115458958928
synonyms_jax_gene_6654,2020-06-04-11-54-58-958952,user_20200422163431232329,esl_20200604115458958952
synonyms_jax_gene_28951,2020-06-04-11-54-58-958980,user_20200422163431232329,esl_20200604115458958980
synonyms_jax_gene_8021,2020-06-04-11-54-58-959006,user_20200422163431232329,esl_20200604115458959006
synonyms_jax_gene_2247,2020-06-04-11-54-58-959032,user_20200422163431232329,esl_20200604115458959032
synonyms_jax_gene_6711,2020-06-04-11-54-58-959058,user_20200422163431232329,esl_20200604115458959058
synonyms_jax_gene_26762,2020-06-04-11-54-58-959084,user_20200422163431232329,esl_20200604115458959084
synonyms_jax_gene_10892,2020-06-04-11-54-58-959117,user_20200422163431232329,esl_20200604115458959117
synonyms_jax_gene_5243,2020-06-04-11-54-58-959147,user_20200422163431232329,esl_20200604115458959147
synonyms_jax_gene_152110,2020-06-04-11-54-58-959196,user_20200422163431232329,esl_20200604115458959196
synonyms_jax_gene_2139,2020-06-04-11-54-58-959220,user_20200422163431232329,esl_20200604115458959220
synonyms_jax_gene_3817,2020-06-04-11-54-58-959244,user_20200422163431232329,esl_20200604115458959244
synonyms_jax_gene_2969,2020-06-04-11-54-58-959270,user_20200422163431232329,esl_20200604115458959270
synonyms_jax_gene_7012,2020-06-04-11-54-58-959302,user_20200422163431232329,esl_20200604115458959302
synonyms_jax_gene_7157,2020-06-04-11-54-58-959331,user_20200422163431232329,esl_20200604115458959331
synonyms_jax_gene_57621,2020-06-04-11-54-58-959358,user_20200422163431232329,esl_20200604115458959358
synonyms_jax_gene_10579,2020-06-04-11-54-58-959382,user_20200422163431232329,esl_20200604115458959382
synonyms_jax_gene_90993,2020-06-04-11-54-58-959408,user_20200422163431232329,esl_20200604115458959408
synonyms_jax_gene_5605,2020-06-04-11-54-58-959449,user_20200422163431232329,esl_20200604115458959449
synonyms_jax_gene_8467,2020-06-04-11-54-58-959480,user_20200422163431232329,esl_20200604115458959480
synonyms_jax_gene_9149,2020-06-04-11-54-58-959508,user_20200422163431232329,esl_20200604115458959508
synonyms_jax_gene_2251,2020-06-04-11-54-58-959533,user_20200422163431232329,esl_20200604115458959533
synonyms_jax_gene_5296,2020-06-04-11-54-58-959558,user_20200422163431232329,esl_20200604115458959558
synonyms_jax_gene_8522,2020-06-04-11-54-58-959585,user_20200422163431232329,esl_20200604115458959585
synonyms_jax_gene_5890,2020-06-04-11-54-58-959608,user_20200422163431232329,esl_20200604115458959608
synonyms_jax_gene_7004,2020-06-04-11-54-58-959648,user_20200422163431232329,esl_20200604115458959648
synonyms_jax_gene_3417,2020-06-04-11-54-58-959679,user_20200422163431232329,esl_20200604115458959679
synonyms_jax_gene_4297,2020-06-04-11-54-58-959709,user_20200422163431232329,esl_20200604115458959709
synonyms_jax_gene_5594,2020-06-04-11-54-58-959741,user_20200422163431232329,esl_20200604115458959741
synonyms_jax_gene_55870,2020-06-04-11-54-58-959777,user_20200422163431232329,esl_20200604115458959777
synonyms_jax_gene_10580,2020-06-04-11-54-58-959804,user_20200422163431232329,esl_20200604115458959804
synonyms_jax_gene_9734,2020-06-04-11-54-58-959834,user_20200422163431232329,esl_20200604115458959834
synonyms_jax_gene_5652,2020-06-04-11-54-58-959867,user_20200422163431232329,esl_20200604115458959867
synonyms_jax_gene_5347,2020-06-04-11-54-58-959892,user_20200422163431232329,esl_20200604115458959892
synonyms_jax_gene_2178,2020-06-04-11-54-58-959916,user_20200422163431232329,esl_20200604115458959916
synonyms_jax_gene_23608,2020-06-04-11-54-58-959941,user_20200422163431232329,esl_20200604115458959941
synonyms_jax_gene_260425,2020-06-04-11-54-58-959965,user_20200422163431232329,esl_20200604115458959965
synonyms_jax_gene_7403,2020-06-04-11-54-58-959990,user_20200422163431232329,esl_20200604115458959990
synonyms_jax_gene_7301,2020-06-04-11-54-58-960016,user_20200422163431232329,esl_20200604115458960016
synonyms_jax_gene_5081,2020-06-04-11-54-58-960046,user_20200422163431232329,esl_20200604115458960046
synonyms_jax_gene_72,2020-06-04-11-54-58-960072,user_20200422163431232329,esl_20200604115458960072
synonyms_jax_gene_4192,2020-06-04-11-54-58-960101,user_20200422163431232329,esl_20200604115458960101
synonyms_jax_gene_2046,2020-06-04-11-54-58-960127,user_20200422163431232329,esl_20200604115458960127
synonyms_jax_gene_1113,2020-06-04-11-54-58-960153,user_20200422163431232329,esl_20200604115458960153
synonyms_jax_gene_23331,2020-06-04-11-54-58-960178,user_20200422163431232329,esl_20200604115458960178
synonyms_jax_gene_3084,2020-06-04-11-54-58-960203,user_20200422163431232329,esl_20200604115458960203
synonyms_jax_gene_930,2020-06-04-11-54-58-960239,user_20200422163431232329,esl_20200604115458960239
synonyms_jax_gene_343637,2020-06-04-11-54-58-960264,user_20200422163431232329,esl_20200604115458960264
synonyms_jax_gene_25,2020-06-04-11-54-58-960289,user_20200422163431232329,esl_20200604115458960289
synonyms_jax_gene_5500,2020-06-04-11-54-58-960321,user_20200422163431232329,esl_20200604115458960321
synonyms_jax_gene_6117,2020-06-04-11-54-58-960354,user_20200422163431232329,esl_20200604115458960354
synonyms_jax_gene_4595,2020-06-04-11-54-58-960384,user_20200422163431232329,esl_20200604115458960384
synonyms_jax_gene_463,2020-06-04-11-54-58-960407,user_20200422163431232329,esl_20200604115458960407
synonyms_jax_gene_57532,2020-06-04-11-54-58-960438,user_20200422163431232329,esl_20200604115458960438
synonyms_jax_gene_208,2020-06-04-11-54-58-960466,user_20200422163431232329,esl_20200604115458960466
synonyms_jax_gene_7356,2020-06-04-11-54-58-960494,user_20200422163431232329,esl_20200604115458960494
synonyms_jax_gene_80854,2020-06-04-11-54-58-960524,user_20200422163431232329,esl_20200604115458960524
synonyms_jax_gene_2904,2020-06-04-11-54-58-960552,user_20200422163431232329,esl_20200604115458960552
synonyms_jax_gene_22976,2020-06-04-11-54-58-960582,user_20200422163431232329,esl_20200604115458960582
synonyms_jax_gene_23624,2020-06-04-11-54-58-960611,user_20200422163431232329,esl_20200604115458960611
synonyms_jax_gene_571,2020-06-04-11-54-58-960636,user_20200422163431232329,esl_20200604115458960636
synonyms_jax_gene_439996,2020-06-04-11-54-58-960662,user_20200422163431232329,esl_20200604115458960662
synonyms_jax_gene_9061,2020-06-04-11-54-58-960687,user_20200422163431232329,esl_20200604115458960687
synonyms_jax_gene_79837,2020-06-04-11-54-58-960713,user_20200422163431232329,esl_20200604115458960713
synonyms_jax_gene_1001,2020-06-04-11-54-58-960752,user_20200422163431232329,esl_20200604115458960752
synonyms_jax_gene_3895,2020-06-04-11-54-58-960780,user_20200422163431232329,esl_20200604115458960780
synonyms_jax_gene_1781,2020-06-04-11-54-58-960806,user_20200422163431232329,esl_20200604115458960806
